tipo,material,producto,unidad,largo_cm,ancho_cm,alto_cm,orientacion,fuente_dimension,lineas,cantidad_total,peso_kg_total,volumen_m3_total,palets_total
caja,0ZU0047,PAGO NARANJA  20CL SR 24U,CAJ,35.0,23.0,14.0,horizontal,ZM040 dimensiones directas,28,29.0,243.60000000000002,0.1392,0.32222222222222224
caja,0ZU0048,PAGO PIÑA 20CL SR 24U,CAJ,35.0,23.0,14.0,horizontal,ZM040 dimensiones directas,85,104.0,873.6,0.4992,1.1555555555555557
caja,0ZU0049,PAGO MELOCOTON  20CL SR 24U,CAJ,35.0,23.0,14.0,horizontal,ZM040 dimensiones directas,83,98.0,823.2,0.4704,1.088888888888889
caja,0ZU0050,PAGO NARANJA-ZANAH-LIMÓN  20CL SR 24U,CAJ,35.0,23.0,14.0,horizontal,ZM040 dimensiones directas,27,27.0,226.8,0.1296,0.3
caja,0ZU0056,GRANINI MELOCOTON 33CL PET 12U,CAJ,41.0,27.0,19.0,horizontal,ZM040 dimensiones directas,22,27.0,122.31,0.10692,0.21428571428571427
caja,0ZU0065,GRANINI PIÑA 33CL PET 12U,CAJ,41.0,27.0,19.0,horizontal,ZM040 dimensiones directas,20,23.0,104.19,0.09108,0.18253968253968253
caja,0ZU0218,PAGO MANGO MARACUYA 20CL SR 12U,CAJ,23.0,17.0,13.0,horizontal,ZM040 dimensiones directas,1,1.0,8.11,0.005083,0.004629629629629629
caja,0ZU0219,PAGO PERA  20CL SR 12U,CAJ,23.0,17.0,13.0,horizontal,ZM040 dimensiones directas,1,2.0,16.8,0.010166,0.009259259259259259
caja,0ZU0220,PAGO TOMATE  20CL SR 12U,CAJ,23.0,17.0,13.0,horizontal,ZM040 dimensiones directas,3,4.0,33.6,0.020332,0.018518518518518517
caja,0ZU0230,PAGO ZUMO DE MANZANA 20CL SR 12U,CAJ,23.0,17.0,13.0,horizontal,ZM040 dimensiones directas,4,6.0,50.400000000000006,0.030497999999999997,0.027777777777777776
caja,0ZU0267,PAGO MELOCOTON 33CL PET 12U,CAJ,24.0,17.0,18.0,horizontal,ZM040 dimensiones directas,22,29.0,0.0,0.21297600000000003,0.18012422360248445
caja,0ZU0268,PAGO NARANJA 33CL PET 12U,CAJ,24.0,17.0,18.0,horizontal,ZM040 dimensiones directas,12,14.0,0.0,0.102816,0.08695652173913043
caja,0ZU0269,PAGO NARANJA-ZANAH-LIMÓN  33CL PET 12U,CAJ,24.0,17.0,18.0,horizontal,ZM040 dimensiones directas,15,17.0,0.0,0.12484800000000001,0.10559006211180123
caja,0ZU0270,PAGO PIÑA  100% NATURAL 33CL PET 12U,CAJ,24.0,17.0,18.0,horizontal,ZM040 dimensiones directas,20,27.0,0.0,0.19828800000000002,0.16770186335403725
caja,0ZU0271,GRANINI LIMONADA 20CL 24U,CAJ,39.0,26.0,13.0,horizontal,ZM040 dimensiones directas,57,59.0,495.6,0.28319999999999995,0.6555555555555556
caja,0ZU0408,GRANINI 100% TOMATE 1L PET 6U,CAJ,25.0,17.0,25.0,horizontal,ZM040 dimensiones directas,1,1.0,6.36,0.006,0.010526315789473684
caja,0ZU0599,PAGO LIMONADA 20CL SR 12U,CAJ,23.0,17.0,13.0,horizontal,ZM040 dimensiones directas,2,2.0,0.0,0.0048,0.009259259259259259
caja,0ZU0734,GRANINI PITAYA-GUAYABA 20CL 24U,CAJ,39.0,26.0,13.0,horizontal,ZM040 dimensiones directas,21,21.0,180.6,0.10079999999999999,0.23333333333333334
caja,0ZU0740,HOHES C VITAMIN W&F REVITALIZ PET 500 6U,CAJ,25.0,17.0,25.0,horizontal,ZM040 dimensiones directas,14,41.0,135.3,0.123,0.2
caja,0ZU0741,HOHES C VITAMIN W&F ANTIOX PET 500 6U,CAJ,25.0,17.0,25.0,horizontal,ZM040 dimensiones directas,14,20.0,66.0,0.060000000000000005,0.0975609756097561
caja,0ZU0742,HOHES C VITAMIN W&F ENERGY PET 500 6U,CAJ,25.0,17.0,25.0,horizontal,ZM040 dimensiones directas,14,20.0,66.0,0.060000000000000005,0.0975609756097561
caja,1PLV0013,VASO CACAOLAT 6 UNIDADES,CAJ,55.0,40.0,35.0,horizontal,ZM040 dimensiones directas,60,105.0,0.0,0.008085,1.05
caja,1PLV986,COPA VINO 53CL GENÉRICA 6U,CAJ,29.0,20.0,24.0,horizontal,ZM040 dimensiones directas,13,21.0,210.0,0.002772,0.042
caja,BH13P6,BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.,CAJ,37.5,24.8,24.3,horizontal,ZM040 dimensiones directas,288,344.0,5252.88,2.72448,6.37037037037037
caja,BO13,BOCK-DAMM 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,11,11.0,187.0,0.08712,0.18333333333333332
caja,CM13,COMPLOT IPA 1/3 RET,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,22,32.0,544.0,0.25344,0.5333333333333333
caja,CM13P6,COMPLOT 1/3 SR PACK CESTA ABIERTA 6U.,CAJ,37.5,24.8,24.8,horizontal,ZM040 dimensiones directas,12,17.0,246.925,0.13464,0.31481481481481477
caja,DL13,DAMM LEMON 1/3 RET,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,422,594.0,10098.0,4.70448,9.9
caja,DM13P6,DAURA MARZEN 1/3SR PACK CESTA ABIERTA 6U,CAJ,37.5,24.8,24.3,horizontal,ZM040 dimensiones directas,2,2.0,30.54,0.01584,0.037037037037037035
caja,EC13,DAURA DAMM 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,264,345.0,5865.0,2.7324,5.75
caja,EC13P6,DAURA DAMM 1/3 SR PACK CESTA ABIERTA 6U.,CAJ,37.5,24.8,24.8,horizontal,ZM040 dimensiones directas,34,46.0,668.15,0.36432,0.8518518518518519
caja,ED13,ESTRELLA DAMM 1/3 RET. PP,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,6054,31750.0,539750.0,251.46,529.1666666666666
caja,ED14P6,ESTRELLA DAMM 1/4 PACK SEMICERRADO 6U.,CAJ,33.7,22.6,19.6,horizontal,ZM040 dimensiones directas,21,90.0,991.17,0.54,1.1688311688311688
caja,ED15LN,ESTRELLA DAMM 1/5 LN,CAJ,30.0,40.0,22.0,horizontal,ZM040 dimensiones directas,2994,8280.0,118735.2,49.68,118.28571428571428
caja,EDI13P6,INEDIT DAMM 1/3 SR CESTA ABIERTA 2X3,CAJ,37.5,24.3,24.8,horizontal,ZM040 dimensiones directas,8,8.0,122.16,0.06336,0.14814814814814814
caja,EDI34SR,INEDIT DAMM 3/4 SR CAJA 12U.,CAJ,35.5,27.0,31.0,horizontal,ZM040 dimensiones directas,6,38.0,637.26,0.34199999999999997,0.8444444444444444
caja,FD13,FREE DAMM 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,1166,1402.0,23834.0,11.10384,23.366666666666667
caja,FD14P6,FREE DAMM 1/4 PACK 6U.,CAJ,33.7,22.6,19.6,horizontal,ZM040 dimensiones directas,6,28.0,302.20399999999995,0.168,0.36363636363636365
caja,FD15,FREE DAMM 1/5 LN RET.,CAJ,30.0,40.0,22.0,horizontal,ZM040 dimensiones directas,212,277.0,3889.9109999999996,1.6620000000000001,3.957142857142857
caja,FDL13,FREE DAMM LIMON 1/3 RET. PP,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,927,1054.0,17918.0,8.34768,17.566666666666666
caja,FDL15,FREE DAMM LIMON 1/5 RET. PP,CAJ,30.0,40.0,22.0,horizontal,ZM040 dimensiones directas,18,25.0,351.075,0.15,0.35714285714285715
caja,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,1527,1959.0,33303.0,15.51528,32.65
caja,FDT15,FREE DAMM TOSTADA 1/5 RET.,CAJ,30.0,40.0,22.0,horizontal,ZM040 dimensiones directas,31,34.0,477.462,0.20400000000000001,0.4857142857142857
caja,FTB15B24,FEVERTREE GINGER BEER 1/5 BANDEJA 24U.,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,2,2.0,18.572,0.0096,0.023809523809523808
caja,FTE15B24,FEVERTREE ELDERFLOWER TONIC 1/5 BAND-24U,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,2,6.0,55.715999999999994,0.0288,0.07142857142857142
caja,FTG15B24,FEVERTREE GINGER ALE 1/5 BJ-24U.,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,2,2.0,18.572,0.0096,0.023809523809523808
caja,FTI15B24,FEVERTREE INDIAN TONIC 1/5 BAND-24U.,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,63,96.0,891.4559999999999,0.4608,1.1428571428571428
caja,FTM15B24,FEVERTREE MEDITERRANEAN TONIC 1/5 B-24U.,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,2,2.0,18.572,0.0096,0.023809523809523808
caja,FTR15B24,FEVERTREE RASPBERRY 1/5 BJ-24U.,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,1,1.0,9.286,0.0048,0.011904761904761904
caja,FTS15B24,FEVERTREE SODA WATER 1/5 BANDEJA 24U.,CAJ,32.2,21.5,19.5,horizontal,ZM040 dimensiones directas,1,1.0,9.286,0.0048,0.011904761904761904
caja,FTZ15B24,FEVERTREE SICILIAN LEMONADE 1/5 BJ-24U.,CAJ,33.5,22.5,19.6,horizontal,ZM040 dimensiones directas,1,1.0,9.405,0.0048,0.011904761904761904
caja,KE13,KELER 18 1/3 RET. PP,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,47,64.0,1088.0,0.50688,1.0666666666666667
caja,KE13,KELER 33 CL RET. PP,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,12,18.0,306.0,0.14256,0.3
caja,NTF13B24,NESTEA F.ROJOS 33CL SR BANDEJA 24U. HT,CAJ,37.0,25.1,21.0,horizontal,ZM040 dimensiones directas,31,37.0,485.107,0.29304,0.5873015873015872
caja,NTL12P24,NESTEA LIMON 1/2 SR PET 24U. P.HT,CAJ,39.6,26.4,20.9,horizontal,ZM040 dimensiones directas,7,318.0,3995.034,3.816,5.0476190476190474
caja,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,CAJ,37.0,25.1,21.0,horizontal,ZM040 dimensiones directas,280,390.0,5405.79,3.0888,6.19047619047619
caja,NTY1224F,NESTEA TE VERDE MARACUYA1/2SR PET 24U.HT,CAJ,39.6,26.4,20.9,horizontal,ZM040 dimensiones directas,4,252.0,3165.876,3.024,4.0
caja,NTY13B24,NESTEA TE VERDE MARACUYA 1/3SR B24U P.HT,CAJ,37.0,25.1,21.0,horizontal,ZM040 dimensiones directas,9,13.0,180.193,0.10296,0.20634920634920634
caja,OL13,ORO 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,9,10.0,170.0,0.07919999999999999,0.16666666666666666
caja,PI12,AGUA PIRINEA 1/2 GAS RET,CAJ,40.0,30.0,29.0,horizontal,ZM040 dimensiones directas,64,122.0,2489.5319999999997,1.22,2.44
caja,PI13,AGUA PIRINEA 1/3 GAS RET,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,79,106.0,1817.8999999999999,0.83952,1.7666666666666666
caja,RB13,ROSA BLANCA 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,3,3.0,51.0,0.02376,0.05
caja,TU13,TURIA 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,850,1094.0,18598.0,8.66448,18.233333333333334
caja,UE050,VASO CAÑA GASTRO 25CL ED CAT,CAJ,20.6,13.7,14.5,horizontal,ZM040 dimensiones directas,16,70.0,95.2,0.0032899999999999995,0.04487179487179487
caja,VE11,AGUA VERI 1/1 VIDRIO RET.,CAJ,40.0,30.0,34.5,horizontal,ZM040 dimensiones directas,216,1572.0,33939.48,18.864,39.3
caja,VE11SPC,AGUA VERI 1/1 PET CAJA 12U. TREKKING,CAJ,33.7,26.9,25.2,horizontal,ZM040 dimensiones directas,6,28.0,372.4,0.33599999999999997,0.56
caja,VE12,AGUA VERI 1/2 VIDRIO RET.,CAJ,40.0,30.0,29.0,horizontal,ZM040 dimensiones directas,327,1904.0,38853.024,19.04,38.08
caja,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,CAJ,40.0,26.5,21.2,horizontal,ZM040 dimensiones directas,1357,4683.0,60410.700000000004,56.196,74.33333333333333
caja,VE12TSP,AGUA VERI 1/2 TREKKING 100%R-PET CJ-24U.,CAJ,40.0,26.5,22.7,horizontal,ZM040 dimensiones directas,2,52.0,684.476,0.624,0.962962962962963
caja,VE13,AGUA VERI 1/3 VIDRIO RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,44,107.0,1835.05,0.84744,1.7833333333333334
caja,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,CAJ,40.8,29.0,18.7,horizontal,ZM040 dimensiones directas,307,1189.0,15088.41,13.73295,18.578125
caja,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",CAJ,35.2,26.5,32.5,horizontal,ZM040 dimensiones directas,1230,4762.0,93144.71999999999,85.716,105.82222222222222
caja,VE51SP,AGUA VERI 5/1 CAJA 3U.,CAJ,40.0,15.3,35.7,horizontal,ZM040 dimensiones directas,29,345.0,5474.46,5.175,5.75
caja,VI13,VICTORIA 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,55,77.0,1309.0,0.60984,1.2833333333333332
caja,VO13,VOLL-DAMM 1/3 RET.,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,2236,3840.0,65280.0,30.4128,64.0
caja,VO14P6,VOLL-DAMM 1/4 PACK 6U.,CAJ,33.7,22.6,19.6,horizontal,ZM040 dimensiones directas,2,3.0,33.039,0.018000000000000002,0.03896103896103896
caja,VO15LN,VOLL DAMM 1/5 LN,CAJ,30.0,40.0,22.0,horizontal,ZM040 dimensiones directas,98,157.0,2251.38,0.9420000000000001,2.6166666666666667
caja,XI13,XIBECA 5% 1/3 RET,CAJ,40.0,30.0,25.9,horizontal,ZM040 dimensiones directas,366,668.0,11356.0,5.29056,11.133333333333333
caja,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,52,5476.0,0.0,43.808,36.50666666666667
caja,0AG0087,VICHY CATALAN 1881 GAS 1/3 SR 20U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.027777777777777776
caja,0AG0091,VICHY CATALAN 1881 GAS 3/4 SR 12U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,4,8.0,0.0,0.0,0.2962962962962963
caja,0AG0111,VICHY CATALAN PLUS LIMA LIMON 1/3 LT 24U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.0
caja,0AG0117,LES CREUS DIAMANT NATURAL 1L RET 12U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,8,81.0,1620.0,0.0,2.53125
caja,0AG0182,VICHY CATALAN SYSPACK GAS 30CL SR 24U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,114,126.0,1394.82,0.9072,2.8000000000000003
caja,0AG0231,VICHY CATALAN 1/2 PET P6 4U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,38.13,0.036000000000000004,0.03
caja,0AG0391,MALAVELLA AGUA CON GAS 1/1 RET 12U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,36.0,0.036000000000000004,0.030000000000000006
caja,0AM0649,PATATA TOT SNACK C/SAL 4UX500G,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,86,133.0,0.0,1.33,1.1083333333333334
caja,0AM0704,CARRETILLA ENSALADILLA RUSA 2KG 2U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,15,18.0,0.0,0.0,0.0
caja,0AM0705,CARRETILLA ALBONDIGAS C/TOMATE 2KG 2U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,10,11.0,0.0,0.0,0.0
caja,0AM0706,"CARRETILLA MACARRONES BOLOÑESA 1,8KG 2U",CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.0
caja,0AM0710,"CARRETILLA CHAMPIÑONES Y AJOS 1,80KG 2U",CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
caja,0AM0782,"GIMAR MINI MAGDALENA 1,5KG CHOCOLAT",CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,20,23.0,0.0,0.0,0.0
caja,0AM0875,DIETLINEA EDULCORANTE STEVIA,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
caja,0AM0876,AZUCAR MORENO CEPAC 6G 500U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,102,117.0,0.0,0.0,0.0
caja,0AM0884,"CARRETILLA CARRILLADA 1,9  2U",CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,21,26.0,0.0,0.0,0.0
caja,0AM0930,CARRETILLA RABO TORO 2KG 2U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,19,22.0,0.0,0.0,0.0
caja,0AM0987,CHOVI SALSA BARBACOA 12G SOBRES 252U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.0
caja,0AM0989,CHOVI SALSA CESAR 2L,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,3,4.0,0.0,0.0,0.0
caja,0AM0991,CHOVI SALSA PICANTE LOUISIANA 110G,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,7,9.0,0.0,0.0,0.0
caja,0AM1152,SAL GARCIA SAL YODADA SOBRES 1G 1000U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,3.0,0.0,0.0
caja,0AM1155,CHOVI ALLIOLI 10G SOBRES 252U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,4,5.0,0.0,0.0,0.0
caja,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,115,178.0,0.0,0.0,0.0
caja,0AM1381,GALLO CANELONES  500 PLACAS,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,2,4.0,17.04,0.0,0.03076923076923077
caja,0AM1421,ESPINALER  PACK GARBI   12,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.74,0.0,0.015625
caja,0AM1423,GALLO FIDEO Nº2 3KG,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,2,8.0,0.0,0.0,0.05925925925925926
caja,0AM1460,GANCEDO PIPAS PELADAS FRITAS 1KG,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,1.0
caja,0AM1610,GIMAR MAGDALENA CASERA 710G 9U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,130,188.0,0.0,0.0,0.0
caja,0AM1630,SARRIEGUI PATATAS FRITA  40G 20U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,8.0,10.32,0.0,0.0
caja,0AM1881,FLAPER TORREZNOS SABOR IBERICO 60G 10U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,9,10.0,10.0,0.0,0.07407407407407407
caja,0AM1905,XPLICIT AZUCAR +AGIT BAMBU 7G  500U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,8,12.0,60.0,0.0,0.16666666666666666
caja,0AM2698,NOCILLA GALLETA COOKIE HOST 40G 16U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.017857142857142856
caja,0AM3444,TOT SNACK PATATA PALITO CUBO 500G,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,27,36.0,0.0,0.36,0.3
caja,0AM3928,HELIOS MERMELADA FRESA 25G  80U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,9,9.0,0.0,0.0,0.0
caja,0AM3935,HELIOS MIEL MILFLORES 28G 24U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
caja,0AM3940,HELIOS MERMELADA FRESA 25G 250U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,6.25,0.0,0.0
caja,0AM3966,HELIOS MERMELADA MELOCOTON 25G  80U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,10,10.0,20.0,0.0,0.0
caja,0AM4008,"CARRETILLA MAGRO DE CERDO 1,8KG 2U",CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,10.8,0.0,0.0
caja,0AM4009,"CARRETILLA PIES CERDO SALSA 1,9KG 2U",CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,11,13.0,49.4,0.0,0.0
caja,0AM4540,SABOR DEL SUR AOVE TARRINA 10ML 240U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
caja,0AM4542,HELIOS MIEL MILFLORES 25G 80U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,10,11.0,22.0,0.0,0.037037037037037035
caja,0AM4892,SANTA ANA PATATAS 15U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,16,24.0,0.0,0.0,0.2
